lenght1,angle1,lenght2,angle2,lenght3,angle3,result,radius1,radius2
140.585,0,140.585,135,140.585,-135,1,23950530362.224,756682849353.595
140.585,0,140.585,135,140.585,-90,1,23950530362.224,425429256640.026
140.585,0,140.585,135,140.585,-45,1,23950530362.224,83918709213.226
140.585,0,140.585,135,140.585,0,1,23950530362.224,1529505508.466
140.585,0,140.585,135,140.585,45,1,23950530362.224,0.0
140.585,0,140.585,135,140.585,90,1,23950530362.224,13909978653.028
140.585,0,140.585,135,140.585,135,2,23950530362.224,194644170336.218
140.585,0,140.585,135,250.0,-135,1,23950530362.224,1080881084779.055
140.585,0,140.585,135,250.0,-90,1,23950530362.224,589322027730.923
140.585,0,140.585,135,250.0,-45,1,23950530362.224,109932358482.527
140.585,0,140.585,135,250.0,0,1,23950530362.224,1529505508.466
140.585,0,140.585,135,250.0,45,1,23950530362.224,0.0
140.585,0,140.585,135,250.0,90,1,23950530362.224,22015487699.967
140.585,0,140.585,135,250.0,135,2,23950530362.224,293106378912.792
140.585,0,250.0,135,25.0,-135,1,46220657439.784,2839133230257.796
140.585,0,250.0,135,25.0,-90,0,46220657439.784,3253257282181.525
140.585,0,250.0,135,25.0,-45,0,46220657439.784,1367411888563.586
140.585,0,250.0,135,25.0,0,0,46220657439.784,75605193592.195
140.585,0,250.0,135,25.0,45,0,46220657439.784,50447117893.184
140.585,0,250.0,135,25.0,90,0,46220657439.784,14732980106.619
140.585,0,250.0,135,25.0,135,0,46220657439.784,26226760991.956
140.585,0,250.0,135,44.457,-135,1,46220657439.784,3008001071390.7
140.585,0,250.0,135,44.457,-90,0,46220657439.784,3430931811799.509
140.585,0,250.0,135,44.457,-45,0,46220657439.784,1429825391005.443
140.585,0,250.0,135,44.457,0,1,46220657439.784,75605193592.195
140.585,0,250.0,135,44.457,45,1,46220657439.784,55693357267.621
140.585,0,250.0,135,44.457,90,1,46220657439.784,15855450366.333
140.585,0,250.0,135,44.457,135,0,46220657439.784,27987677098.257
140.585,0,250.0,135,79.057,-135,1,46220657439.784,3320345446634.834
140.585,0,250.0,135,79.057,-90,1,46220657439.784,3758555687709.445
140.585,0,250.0,135,79.057,-45,1,46220657439.784,1544254645694.316
140.585,0,250.0,135,79.057,0,1,46220657439.784,75605193592.195
140.585,0,250.0,135,79.057,45,1,46220657439.784,65663595594.842
140.585,0,250.0,135,79.057,90,1,46220657439.784,17953302433.046
140.585,0,250.0,135,79.057,135,1,46220657439.784,31260405929.288
140.585,0,250.0,135,140.585,-135,1,46220657439.784,3913881832586.48
140.585,0,250.0,135,140.585,-90,1,46220657439.784,4378057453215.885
140.585,0,250.0,135,140.585,-45,1,46220657439.784,1758620134519.427
140.585,0,250.0,135,140.585,0,1,46220657439.784,75605193592.195
140.585,0,250.0,135,140.585,45,1,46220657439.784,85420180464.064
140.585,0,250.0,135,140.585,90,1,46220657439.784,22005710660.544
140.585,0,250.0,135,140.585,135,1,46220657439.784,37527095796.149
140.585,0,250.0,135,250.0,-135,1,46220657439.784,5089865473194.977
140.585,0,250.0,135,250.0,-90,1,46220657439.784,5596402624025.359
140.585,0,250.0,135,250.0,-45,1,46220657439.784,2174230972356.156
140.585,0,250.0,135,250.0,0,1,46220657439.784,75605193592.195
140.585,0,250.0,135,250.0,45,1,46220657439.784,126962781115.602
140.585,0,250.0,135,250.0,90,1,46220657439.784,30229945639.868
140.585,0,250.0,135,250.0,135,1,46220657439.784,50084390085.93
250.0,0,25.0,45,25.0,-135,0,307932280628.688,21521101360.541
250.0,0,25.0,45,25.0,-90,0,307932280628.688,121474048799.575
250.0,0,25.0,45,25.0,-45,0,307932280628.688,569768634617.164
250.0,0,25.0,45,25.0,0,0,307932280628.688,575750952739.988
250.0,0,25.0,45,25.0,45,0,307932280628.688,153217270200.645
250.0,0,25.0,45,25.0,90,0,307932280628.688,462015590.476
250.0,0,25.0,45,25.0,135,0,307932280628.688,38016096538.069
250.0,0,25.0,45,44.457,-135,0,307932280628.688,2113165622.904
250.0,0,25.0,45,44.457,-90,0,307932280628.688,192742856009.525
250.0,0,25.0,45,44.457,-45,0,307932280628.688,640192982590.197
250.0,0,25.0,45,44.457,0,0,307932280628.688,575750952739.988
250.0,0,25.0,45,44.457,45,0,307932280628.688,142077547222.653
250.0,0,25.0,45,44.457,90,0,307932280628.688,397015185.181
250.0,0,25.0,45,44.457,135,0,307932280628.688,30107034646.036
250.0,0,25.0,45,79.057,-135,0,307932280628.688,17731516918.108
250.0,0,25.0,45,79.057,-90,0,307932280628.688,359937497442.195
250.0,0,25.0,45,79.057,-45,0,307932280628.688,775561394630.517
250.0,0,25.0,45,79.057,0,0,307932280628.688,575750952739.988
250.0,0,25.0,45,79.057,45,0,307932280628.688,123306466907.941
250.0,0,25.0,45,79.057,90,0,307932280628.688,293593591.939
250.0,0,25.0,45,79.057,135,0,307932280628.688,18318507223.454
250.0,0,25.0,45,140.585,-135,0,307932280628.688,204031613088.203
250.0,0,25.0,45,140.585,-90,0,307932280628.688,785194176647.65
250.0,0,25.0,45,140.585,-45,0,307932280628.688,1048329124688.197
250.0,0,25.0,45,140.585,0,0,307932280628.688,575750952739.988
250.0,0,25.0,45,140.585,45,0,307932280628.688,93210384221.142
250.0,0,25.0,45,140.585,90,0,307932280628.688,148158560.04
250.0,0,25.0,45,140.585,135,0,307932280628.688,4552631608.958
250.0,0,25.0,45,250.0,-135,0,307932280628.688,1036639523046.002
250.0,0,25.0,45,250.0,-90,0,307932280628.688,1946013839394.116
250.0,0,25.0,45,250.0,-45,0,307932280628.688,1634732745465.282
250.0,0,25.0,45,250.0,0,0,307932280628.688,575750952739.988
250.0,0,25.0,45,250.0,45,0,307932280628.688,50075339677.46
250.0,0,25.0,45,250.0,90,0,307932280628.688,11205578.524
250.0,0,25.0,45,250.0,135,0,307932280628.688,2832853096.827
250.0,0,44.457,45,25.0,-135,0,353048400302.637,3249320770.928
250.0,0,44.457,45,25.0,-90,1,353048400302.637,325597263434.408
250.0,0,44.457,45,25.0,-45,1,353048400302.637,877254568526.39
250.0,0,44.457,45,25.0,0,1,353048400302.637,759097579785.017
250.0,0,44.457,45,25.0,45,1,353048400302.637,200758048649.965
250.0,0,44.457,45,25.0,90,1,353048400302.637,1945816935.398
250.0,0,44.457,45,25.0,135,0,353048400302.637,17614168194.72
250.0,0,44.457,45,44.457,-135,0,353048400302.637,26387762408.477
250.0,0,44.457,45,44.457,-90,1,353048400302.637,446443883692.033
250.0,0,44.457,45,44.457,-45,1,353048400302.637,973764969320.337
250.0,0,44.457,45,44.457,0,1,353048400302.637,759097579785.017
250.0,0,44.457,45,44.457,45,1,353048400302.637,185034355695.336
250.0,0,44.457,45,44.457,90,1,353048400302.637,1634653510.115
250.0,0,44.457,45,44.457,135,0,353048400302.637,12992426959.92
250.0,0,44.457,45,79.057,-135,0,353048400302.637,122461854774.533
250.0,0,44.457,45,79.057,-90,1,353048400302.637,708360580649.276
250.0,0,44.457,45,79.057,-45,1,353048400302.637,1157826328916.327
250.0,0,44.457,45,79.057,0,1,353048400302.637,759097579785.017
250.0,0,44.457,45,79.057,45,1,353048400302.637,158656955920.316
250.0,0,44.457,45,79.057,90,1,353048400302.637,1148245427.484
250.0,0,44.457,45,79.057,135,1,353048400302.637,6507638084.522
250.0,0,44.457,45,140.585,-135,0,353048400302.637,467000874273.66
250.0,0,44.457,45,140.585,-90,1,353048400302.637,1322798774118.122
250.0,0,44.457,45,140.585,-45,1,353048400302.637,1524470868345.659
250.0,0,44.457,45,140.585,0,0,353048400302.637,759097579785.017
250.0,0,44.457,45,140.585,45,0,353048400302.637,116759070026.282
250.0,0,44.457,45,140.585,90,1,353048400302.637,494923925.386
250.0,0,44.457,45,140.585,135,1,353048400302.637,459162917.191
250.0,0,44.457,45,250.0,-135,0,353048400302.637,1628968013493.761
250.0,0,44.457,45,250.0,-90,1,353048400302.637,2885627268094.444
250.0,0,44.457,45,250.0,-45,1,353048400302.637,2300861591677.392
250.0,0,44.457,45,250.0,0,0,353048400302.637,759097579785.017
250.0,0,44.457,45,250.0,45,0,353048400302.637,58089568111.513
250.0,0,44.457,45,250.0,90,0,353048400302.637,2402243.455
250.0,0,44.457,45,250.0,135,1,353048400302.637,7042814860.242
250.0,0,79.057,45,25.0,-135,1,440893521401.018,217591857915.287
250.0,0,79.057,45,25.0,-90,0,440893521401.018,1080137167195.506
250.0,0,79.057,45,25.0,-45,0,440893521401.018,1734765335490.375
250.0,0,79.057,45,25.0,0,1,440893521401.018,1174326759007.936
250.0,0,79.057,45,25.0,45,1,440893521401.018,278074858509.177
250.0,0,79.057,45,25.0,90,1,440893521401.018,5564383821.303
250.0,0,79.057,45,25.0,135,0,440893521401.018,2509266804.245
250.0,0,79.057,45,44.457,-135,1,440893521401.018,336929561799.702
250.0,0,79.057,45,44.457,-90,1,440893521401.018,1322114577141.603
250.0,0,79.057,45,44.457,-45,1,440893521401.018,1894401509339.188
250.0,0,79.057,45,44.457,0,1,440893521401.018,1174326759007.936
250.0,0,79.057,45,44.457,45,1,440893521401.018,252811788545.322
250.0,0,79.057,45,44.457,90,1,440893521401.018,4344708119.155
250.0,0,79.057,45,44.457,135,0,440893521401.018,1288448388.743
250.0,0,79.057,45,79.057,-135,1,440893521401.018,613340497926.039
250.0,0,79.057,45,79.057,-90,1,440893521401.018,1812782971059.18
250.0,0,79.057,45,79.057,-45,1,440893521401.018,2195633877812.284
250.0,0,79.057,45,79.057,0,1,440893521401.018,1174326759007.936
250.0,0,79.057,45,79.057,45,1,440893521401.018,210858380186.915
250.0,0,79.057,45,79.057,90,1,440893521401.018,2548050720.148
250.0,0,79.057,45,79.057,135,0,440893521401.018,113371948.764
250.0,0,79.057,45,140.585,-135,1,440893521401.018,1307872708819.263
250.0,0,79.057,45,140.585,-90,1,440893521401.018,2876209535686.82
250.0,0,79.057,45,140.585,-45,1,440893521401.018,2786184210731.31
250.0,0,79.057,45,140.585,0,1,440893521401.018,1174326759007.936
250.0,0,79.057,45,140.585,45,1,440893521401.018,145650377812.296
250.0,0,79.057,45,140.585,90,1,440893521401.018,530316106.516
250.0,0,79.057,45,140.585,135,1,440893521401.018,1172986866.3
250.0,0,79.057,45,250.0,-135,1,440893521401.018,3184907291166.468
250.0,0,79.057,45,250.0,-90,1,440893521401.018,5370944313214.737
250.0,0,79.057,45,250.0,-45,1,440893521401.018,4009902636917.6
250.0,0,79.057,45,250.0,0,1,440893521401.018,1174326759007.937
250.0,0,79.057,45,250.0,45,1,440893521401.018,59405369560.489
250.0,0,79.057,45,250.0,90,1,440893521401.018,664866724.426
250.0,0,79.057,45,250.0,135,1,440893521401.018,13016108384.722
250.0,0,140.585,45,25.0,-135,1,621189158887.559,1823458460371.773
250.0,0,140.585,45,25.0,-90,0,621189158887.559,4499377351831.27
250.0,0,140.585,45,25.0,-45,0,621189158887.559,4785769001456.334
250.0,0,140.585,45,25.0,0,1,621189158887.559,2242814840618.786
250.0,0,140.585,45,25.0,45,1,621189158887.559,332320966902.531
250.0,0,140.585,45,25.0,90,1,621189158887.559,2351674203.206
250.0,0,140.585,45,25.0,135,0,621189158887.559,410537815.027
250.0,0,140.585,45,44.457,-135,1,621189158887.559,2190648305476.285
250.0,0,140.585,45,44.457,-90,1,621189158887.559,5089950517995.94
250.0,0,140.585,45,44.457,-45,1,621189158887.559,5126926249568.866
250.0,0,140.585,45,44.457,0,1,621189158887.559,2242814840618.786
250.0,0,140.585,45,44.457,45,1,621189158887.559,290070498461.619
250.0,0,140.585,45,44.457,90,1,621189158887.559,782239567.06
250.0,0,140.585,45,44.457,135,0,621189158887.559,757010288.773
250.0,0,140.585,45,79.057,-135,1,621189158887.559,2926762442662.601
250.0,0,140.585,45,79.057,-90,1,621189158887.559,6230087913581.84
250.0,0,140.585,45,79.057,-45,1,621189158887.559,5762612450457.436
250.0,0,140.585,45,79.057,0,1,621189158887.559,2242814840618.786
250.0,0,140.585,45,79.057,45,1,621189158887.559,222030599249.421
250.0,0,140.585,45,79.057,90,1,621189158887.559,72788320.991
250.0,0,140.585,45,79.057,135,0,621189158887.559,1632973369.707
250.0,0,140.585,45,140.585,-135,1,621189158887.559,4498701884058.007
250.0,0,140.585,45,140.585,-90,1,621189158887.559,8541944233332.821
250.0,0,140.585,45,140.585,-45,1,621189158887.559,6984777525797.06
250.0,0,140.585,45,140.585,0,1,621189158887.559,2242814840618.786
250.0,0,140.585,45,140.585,45,1,621189158887.559,123468202582.161
250.0,0,140.585,45,140.585,90,1,621189158887.559,5393216706.235
250.0,0,140.585,45,140.585,135,1,621189158887.559,4012338146.537
250.0,0,140.585,45,250.0,-135,1,621189158887.559,8125552536315.208
250.0,0,140.585,45,250.0,-90,1,621189158887.559,13552437147161.766
250.0,0,140.585,45,250.0,-45,1,621189158887.559,9448278800871.756
250.0,0,140.585,45,250.0,0,1,621189158887.559,2242814840618.786
250.0,0,140.585,45,250.0,45,1,621189158887.559,19127874181.516
250.0,0,140.585,45,250.0,90,1,621189158887.559,35668955272.528
250.0,0,140.585,45,250.0,135,1,621189158887.559,10841933064.891
250.0,0,250.0,45,25.0,-135,1,1017968344553.749,11895592158743.242
250.0,0,250.0,45,25.0,-90,0,1017968344553.749,24105136778417.88
250.0,0,250.0,45,25.0,-45,0,1017968344553.749,19500385960330.176
250.0,0,250.0,45,25.0,0,0,1017968344553.749,5457095439109.584
250.0,0,250.0,45,25.0,45,0,1017968344553.749,69712105264.657
250.0,0,250.0,45,25.0,90,0,1017968344553.749,184204377737.761
250.0,0,250.0,45,25.0,135,0,1017968344553.749,0.0
250.0,0,250.0,45,44.457,-135,1,1017968344553.749,13020137277554.475
250.0,0,250.0,45,44.457,-90,0,1017968344553.749,25926345685757.41
250.0,0,250.0,45,44.457,-45,0,1017968344553.749,20492758689769.207
250.0,0,250.0,45,44.457,0,1,1017968344553.749,5457095439109.585
250.0,0,250.0,45,44.457,45,1,1017968344553.749,39215108215.966
250.0,0,250.0,45,44.457,90,1,1017968344553.749,228282349405.888
250.0,0,250.0,45,44.457,135,0,1017968344553.749,0.0
250.0,0,250.0,45,79.057,-135,1,1017968344553.749,15145337112951.379
250.0,0,250.0,45,79.057,-90,1,1017968344553.749,29328785423503.586
250.0,0,250.0,45,79.057,-45,1,1017968344553.749,22318313898888.145
250.0,0,250.0,45,79.057,0,1,1017968344553.749,5457095439109.587
250.0,0,250.0,45,79.057,45,1,1017968344553.749,6505582357.377
250.0,0,250.0,45,79.057,90,1,1017968344553.749,318334096772.621
250.0,0,250.0,45,79.057,135,1,1017968344553.749,0.0
250.0,0,250.0,45,140.585,-135,1,1017968344553.749,19321189467925.027
250.0,0,250.0,45,140.585,-90,1,1017968344553.749,35897265293085.586
250.0,0,250.0,45,140.585,-45,1,1017968344553.749,25757021777729.26
250.0,0,250.0,45,140.585,0,1,1017968344553.749,5457095439109.584
250.0,0,250.0,45,140.585,45,1,1017968344553.749,16399213449.559
250.0,0,250.0,45,140.585,90,1,1017968344553.749,515369448261.546
250.0,0,250.0,45,140.585,135,1,1017968344553.749,0.0
250.0,0,250.0,45,250.0,-135,1,1017968344553.749,28001525609114.566
250.0,0,250.0,45,250.0,-90,1,1017968344553.749,49216165689740.0
250.0,0,250.0,45,250.0,-45,1,1017968344553.749,32480445895202.35
250.0,0,250.0,45,250.0,0,1,1017968344553.749,5457095439109.585
250.0,0,250.0,45,250.0,45,1,1017968344553.749,249219926858.918
250.0,0,250.0,45,250.0,90,1,1017968344553.749,982444259401.817
250.0,0,250.0,45,250.0,135,1,1017968344553.749,0.0
250.0,0,25.0,90,25.0,-135,0,471786140041.717,851101749108.018
250.0,0,25.0,90,25.0,-90,0,471786140041.717,871699649010.695
250.0,0,25.0,90,25.0,-45,0,471786140041.717,252998150179.474
250.0,0,25.0,90,25.0,0,0,471786140041.717,2147935844.54
250.0,0,25.0,90,25.0,45,0,471786140041.717,35587933992.094
250.0,0,25.0,90,25.0,90,0,471786140041.717,139678258567.765
250.0,0,25.0,90,25.0,135,0,471786140041.717,17225673601.813
250.0,0,25.0,90,44.457,-135,0,471786140041.717,1047108715241.544
250.0,0,25.0,90,44.457,-90,0,471786140041.717,979518692652.604
250.0,0,25.0,90,44.457,-45,0,471786140041.717,267793041040.641
250.0,0,25.0,90,44.457,0,0,471786140041.717,2147935844.54
250.0,0,25.0,90,44.457,45,0,471786140041.717,33041299927.127
250.0,0,25.0,90,44.457,90,0,471786140041.717,110493640296.74
250.0,0,25.0,90,44.457,135,0,471786140041.717,1810398330.445
250.0,0,25.0,90,79.057,-135,0,471786140041.717,1445795145107.144
250.0,0,25.0,90,79.057,-90,0,471786140041.717,1186776773857.58
250.0,0,25.0,90,79.057,-45,0,471786140041.717,295140973874.663
250.0,0,25.0,90,79.057,0,0,471786140041.717,2147935844.54
250.0,0,25.0,90,79.057,45,0,471786140041.717,28746188412.537
250.0,0,25.0,90,79.057,90,0,471786140041.717,67034402615.583
250.0,0,25.0,90,79.057,135,2,471786140041.717,13266628915.587
250.0,0,25.0,90,140.585,-135,0,471786140041.717,2313292141227.406
250.0,0,25.0,90,140.585,-90,0,471786140041.717,1604432402621.733
250.0,0,25.0,90,140.585,-45,0,471786140041.717,347056759425.298
250.0,0,25.0,90,140.585,0,0,471786140041.717,2147935844.54
250.0,0,25.0,90,140.585,45,0,471786140041.717,21846776826.767
250.0,0,25.0,90,140.585,90,0,471786140041.717,16439070414.022
250.0,0,25.0,90,140.585,135,2,471786140041.717,156551632680.582
250.0,0,25.0,90,250.0,-135,0,471786140041.717,4357269814675.786
250.0,0,25.0,90,250.0,-90,0,471786140041.717,2502403802570.196
250.0,0,25.0,90,250.0,-45,0,471786140041.717,449763097068.564
250.0,0,25.0,90,250.0,0,0,471786140041.717,2147935844.54
250.0,0,25.0,90,250.0,45,0,471786140041.717,11912758187.45
250.0,0,25.0,90,250.0,90,0,471786140041.717,10857562693.306
250.0,0,25.0,90,250.0,135,2,471786140041.717,800044033039.584
250.0,0,44.457,90,25.0,-135,0,540909572928.485,1383755155682.816
250.0,0,44.457,90,25.0,-90,1,540909572928.485,1342247308975.049
250.0,0,44.457,90,25.0,-45,1,540909572928.485,432049016263.864
250.0,0,44.457,90,25.0,0,1,540909572928.485,12186771817.528
250.0,0,44.457,90,25.0,45,1,540909572928.485,13069723678.866
250.0,0,44.457,90,25.0,90,1,540909572928.485,64567610824.863
250.0,0,44.457,90,25.0,135,0,540909572928.485,1941667999.633
250.0,0,44.457,90,44.457,-135,0,540909572928.485,1642938231104.716
250.0,0,44.457,90,44.457,-90,1,540909572928.485,1490005679281.527
250.0,0,44.457,90,44.457,-45,1,540909572928.485,455906484448.482
250.0,0,44.457,90,44.457,0,1,540909572928.485,12186771817.528
250.0,0,44.457,90,44.457,45,1,540909572928.485,12065465141.372
250.0,0,44.457,90,44.457,90,1,540909572928.485,47533637177.777
250.0,0,44.457,90,44.457,135,0,540909572928.485,16466364162.262
250.0,0,44.457,90,79.057,-135,0,540909572928.485,2158765848111.723
250.0,0,44.457,90,79.057,-90,1,540909572928.485,1771816711578.062
250.0,0,44.457,90,79.057,-45,1,540909572928.485,499915484191.268
250.0,0,44.457,90,79.057,0,1,540909572928.485,12186771817.528
250.0,0,44.457,90,79.057,45,1,540909572928.485,10378770160.119
250.0,0,44.457,90,79.057,90,1,540909572928.485,23673726030.332
250.0,0,44.457,90,79.057,135,2,540909572928.485,77369561763.538
250.0,0,44.457,90,140.585,-135,0,540909572928.485,3249738245186.245
250.0,0,44.457,90,140.585,-90,1,540909572928.485,2333208852809.864
250.0,0,44.457,90,140.585,-45,0,540909572928.485,583183332098.723
250.0,0,44.457,90,140.585,0,0,540909572928.485,12186771817.528
250.0,0,44.457,90,140.585,45,1,540909572928.485,7692939915.788
250.0,0,44.457,90,140.585,90,1,540909572928.485,1581667628.033
250.0,0,44.457,90,140.585,135,2,540909572928.485,296584689794.276
250.0,0,44.457,90,250.0,-135,1,540909572928.485,5739084919047.68
250.0,0,44.457,90,250.0,-90,1,540909572928.485,3522082667300.942
250.0,0,44.457,90,250.0,-45,0,540909572928.485,747095561491.483
250.0,0,44.457,90,250.0,0,0,540909572928.485,12186771817.528
250.0,0,44.457,90,250.0,45,0,540909572928.485,3908320935.489
250.0,0,44.457,90,250.0,90,1,540909572928.485,26608156998.796
250.0,0,44.457,90,250.0,135,2,540909572928.485,1037156371324.439
250.0,0,79.057,90,25.0,-135,1,675499170845.918,2811359157181.324
250.0,0,79.057,90,25.0,-90,0,675499170845.918,2654579050539.911
250.0,0,79.057,90,25.0,-45,0,675499170845.918,976422201611.263
250.0,0,79.057,90,25.0,0,1,675499170845.918,68925647888.717
250.0,0,79.057,90,25.0,45,1,675499170845.918,708460442.117
250.0,0,79.057,90,25.0,90,1,675499170845.918,9093653074.483
250.0,0,79.057,90,25.0,135,0,675499170845.918,97776087436.435
250.0,0,79.057,90,44.457,-135,1,675499170845.918,3206605523298.426
250.0,0,79.057,90,44.457,-90,1,675499170845.918,2898985803459.686
250.0,0,79.057,90,44.457,-45,1,675499170845.918,1025490180733.388
250.0,0,79.057,90,44.457,0,1,675499170845.918,68925647888.717
250.0,0,79.057,90,44.457,45,1,675499170845.918,646666386.432
250.0,0,79.057,90,44.457,90,1,675499170845.918,4625155559.692
250.0,0,79.057,90,44.457,135,0,675499170845.918,151509245213.576
250.0,0,79.057,90,79.057,-135,1,675499170845.918,3973659400949.714
250.0,0,79.057,90,79.057,-90,1,675499170845.918,3360192965888.682
250.0,0,79.057,90,79.057,-45,1,675499170845.918,1115718213418.049
250.0,0,79.057,90,79.057,0,1,675499170845.918,68925647888.717
250.0,0,79.057,90,79.057,45,1,675499170845.918,543743677.3
250.0,0,79.057,90,79.057,90,1,675499170845.918,375146859.951
250.0,0,79.057,90,79.057,135,0,675499170845.918,276013222937.149
250.0,0,79.057,90,140.585,-135,1,675499170845.918,5540685221847.187
250.0,0,79.057,90,140.585,-90,1,675499170845.918,4264405138716.219
250.0,0,79.057,90,140.585,-45,1,675499170845.918,1285563959728.337
250.0,0,79.057,90,140.585,0,1,675499170845.918,68925647888.717
250.0,0,79.057,90,140.585,45,1,675499170845.918,382742967.032
250.0,0,79.057,90,140.585,90,1,675499170845.918,4505871076.306
250.0,0,79.057,90,140.585,135,2,675499170845.918,588965518893.404
250.0,0,79.057,90,250.0,-135,1,675499170845.918,8969271753528.275
250.0,0,79.057,90,250.0,-90,1,675499170845.918,6138196633299.949
250.0,0,79.057,90,250.0,-45,1,675499170845.918,1617314106728.751
250.0,0,79.057,90,250.0,0,1,675499170845.918,68925647888.717
250.0,0,79.057,90,250.0,45,1,675499170845.918,166080496.227
250.0,0,79.057,90,250.0,90,1,675499170845.918,48813858695.117
250.0,0,79.057,90,250.0,135,2,675499170845.918,1435001064391.069
250.0,0,140.585,90,25.0,-135,1,951734663048.239,7442006294624.119
250.0,0,140.585,90,25.0,-90,0,951734663048.239,7324139408075.434
250.0,0,140.585,90,25.0,-45,0,951734663048.239,3123463729024.781
250.0,0,140.585,90,25.0,0,1,951734663048.239,388928503644.693
250.0,0,140.585,90,25.0,45,1,951734663048.239,1122450888.886
250.0,0,140.585,90,25.0,90,1,951734663048.239,1574891209.491
250.0,0,140.585,90,25.0,135,0,951734663048.239,437439468068.149
250.0,0,140.585,90,44.457,-135,1,951734663048.239,8166638083380.053
250.0,0,140.585,90,44.457,-90,1,951734663048.239,7846457984453.694
250.0,0,140.585,90,44.457,-45,1,951734663048.239,3258831202781.044
250.0,0,140.585,90,44.457,0,1,951734663048.239,388928503644.693
250.0,0,140.585,90,44.457,45,1,951734663048.239,976174347.52
250.0,0,140.585,90,44.457,90,1,951734663048.239,2880596347.481
250.0,0,140.585,90,44.457,135,0,951734663048.239,525424721872.205
250.0,0,140.585,90,79.057,-135,1,951734663048.239,9538384191082.852
250.0,0,140.585,90,79.057,-90,1,951734663048.239,8819723678832.41
250.0,0,140.585,90,79.057,-45,1,951734663048.239,3506645792956.844
250.0,0,140.585,90,79.057,0,1,951734663048.239,388928503644.693
250.0,0,140.585,90,79.057,45,1,951734663048.239,741270429.494
250.0,0,140.585,90,79.057,90,1,951734663048.239,6168960264.291
250.0,0,140.585,90,79.057,135,0,951734663048.239,701789796869.804
250.0,0,140.585,90,140.585,-135,1,951734663048.239,12240646288025.604
250.0,0,140.585,90,140.585,-90,1,951734663048.239,10690968816472.713
250.0,0,140.585,90,140.585,-45,1,951734663048.239,3969756662852.146
250.0,0,140.585,90,140.585,0,1,951734663048.239,388928503644.693
250.0,0,140.585,90,140.585,45,1,951734663048.239,403290269.355
250.0,0,140.585,90,140.585,90,1,951734663048.239,15072704595.433
250.0,0,140.585,90,140.585,135,1,951734663048.239,1078350665976.647
250.0,0,140.585,90,250.0,-135,1,951734663048.239,17877545265544.676
250.0,0,140.585,90,250.0,-90,1,951734663048.239,14462965365740.98
250.0,0,140.585,90,250.0,-45,1,951734663048.239,4864237691572.511
250.0,0,140.585,90,250.0,0,1,951734663048.239,388928503644.693
250.0,0,140.585,90,250.0,45,1,951734663048.239,54429323.217
250.0,0,140.585,90,250.0,90,1,951734663048.239,40570743127.33
250.0,0,140.585,90,250.0,135,2,951734663048.239,1947013748999.268
250.0,0,250.0,90,25.0,-135,1,1559650772396.744,26436577716379.46
250.0,0,250.0,90,25.0,-90,0,1559650772396.744,29846253895318.777
250.0,0,250.0,90,25.0,-45,0,1559650772396.744,14610697662900.848
250.0,0,250.0,90,25.0,0,0,1559650772396.744,2191492788515.347
250.0,0,250.0,90,25.0,45,0,1559650772396.744,4841076437.009
250.0,0,250.0,90,25.0,90,0,1559650772396.744,4.614038946160771e+19
250.0,0,250.0,90,25.0,135,0,1559650772396.744,843655444539.16
250.0,0,250.0,90,44.457,-135,1,1559650772396.744,28100550938789.383
250.0,0,250.0,90,44.457,-90,0,1559650772396.744,31365566644796.785
250.0,0,250.0,90,44.457,-45,0,1559650772396.744,15119628769450.846
250.0,0,250.0,90,44.457,0,1,1559650772396.744,2191492788515.347
250.0,0,250.0,90,44.457,45,1,1559650772396.744,2699450738.133
250.0,0,250.0,90,44.457,90,1,1559650772396.744,2.5946639146598404e+19
250.0,0,250.0,90,44.457,135,0,1559650772396.744,923214131710.53
250.0,0,250.0,90,79.057,-135,1,1559650772396.744,31185005149707.406
250.0,0,250.0,90,79.057,-90,1,1559650772396.744,34160499769107.867
250.0,0,250.0,90,79.057,-45,1,1559650772396.744,16046173619113.371
250.0,0,250.0,90,79.057,0,1,1559650772396.744,2191492788515.347
250.0,0,250.0,90,79.057,45,1,1559650772396.744,425188000.86
250.0,0,250.0,90,79.057,90,1,1559650772396.744,1.4590861486527425e+19
250.0,0,250.0,90,79.057,135,1,1559650772396.744,1073545733668.316
250.0,0,250.0,90,140.585,-135,1,1559650772396.744,37066666846214.71
250.0,0,250.0,90,140.585,-90,1,1559650772396.744,39425257212663.0
250.0,0,250.0,90,140.585,-45,1,1559650772396.744,17761876591739.28
250.0,0,250.0,90,140.585,0,1,1559650772396.744,2191492788515.347
250.0,0,250.0,90,140.585,45,1,1559650772396.744,1232286739.791
250.0,0,250.0,90,140.585,90,1,1559650772396.744,8.205069790805805e+18
250.0,0,250.0,90,140.585,135,1,1559650772396.744,1368873614868.977
250.0,0,250.0,90,250.0,-135,1,1559650772396.744,48780437019128.07
250.0,0,250.0,90,250.0,-90,1,1559650772396.744,49719246714515.33
250.0,0,250.0,90,250.0,-45,1,1559650772396.744,21028131336872.47
250.0,0,250.0,90,250.0,0,1,1559650772396.744,2191492788515.348
250.0,0,250.0,90,250.0,45,1,1559650772396.744,18009033205.202
250.0,0,250.0,90,250.0,90,1,1559650772396.744,4.614038946161795e+18
250.0,0,250.0,90,250.0,135,1,1559650772396.744,1982593602924.002
